Row,ClientId,Surname,ClientSatisfactionScore,ClientCountry,ClientGender,ClientAge,Years,Balance,AveragePurchases,PaymentMethods,IsActiveMember,AverageMonthlyExpense,Exited
2937,83FDAF38D91F38C2,Craig,0.418,France,Male,34,8,155.97388,1,1,0,1542.0896,0
2938,5834C32C75BE2CD7,Lin,0.568,Germany,Male,46,8,150.83692,1,0,0,645.168,1
2939,11E6D7FC7BBAA9C1,Tuan,0.477,France,Male,22,5,82.55942,2,0,0,1631.129,1
2940,1956B1E4D2D5FCC8,McDonald,0.602,France,Male,38,7,111.83594,2,1,0,1243.8961,0
2941,03D8D9C32DA31178,Smith,0.723,France,Female,20,4,0,2,1,1,1403.8533,0
2942,D4E9ADA592028F64,Blake,0.606,Germany,Male,45,5,63.83243,1,1,1,937.078,0
2943,66E9EBB60D6BE828,Davide,0.621,France,Female,50,5,0,2,1,0,1917.5654,1
2944,A838F16E2E377DA8,Ainsworth,0.511,France,Male,33,7,0,2,0,1,1583.1387,0
2945,EB7B5B11F63BB072,Costa,0.629,France,Female,39,10,0,2,1,1,431.7449,1
2946,6E2C50C6BA3B2FBF,Boni,0.515,France,Male,40,0,109.54229,1,1,1,1663.7081,0
2947,6D2CB03F0FF190AB,Sadler,0.671,Germany,Male,51,3,96.89146,1,1,0,1764.0333,1
2948,153D942B6F8BCEAC,Lavrentyev,0.736,France,Female,42,7,117.28023,3,0,0,419.2106,1
2949,3C6DCCDF9E3F2578,Griffin,0.655,Germany,Female,46,7,137.14512,1,1,0,1151.464,1
2950,2089E909F1212D23,Ni,0.561,Spain,Male,37,4,101.47029,1,0,1,888.3814,0
2951,AD07B8B43C4A2138,Ellis,0.85,Spain,Female,50,10,0,2,1,1,337.4184,0
2952,F5C5A0256854BE95,Folliero,0.682,France,Female,27,1,97.8932,1,1,0,1661.4498,0
2953,A00C09F02613E201,Adams,0.791,France,Male,28,4,0,1,1,0,1744.3548,0
2954,18158613CE871557,Cremonesi,0.767,France,Female,35,6,115.57644,1,0,1,279.2245,0
2955,583CD5C6E816CB46,Yu,0.548,France,Female,28,8,116.7555,2,1,1,1585.8517,1
2956,A6CDFE408D115BF8,Tung,0.71,France,Male,40,5,0,2,0,0,1628.7896,0
2957,E4B05BCFBE3CB58A,Uspensky,0.655,France,Female,39,6,94.63126,2,1,1,1489.4852,0
2958,0C013540A61F37B2,Trevisan,0.516,France,Female,43,2,112.77373,2,1,1,1393.6658,0
2959,0D25B64B1C972920,Green,0.559,Spain,Male,24,3,114.73992,1,1,0,858.9102,1
2960,5CF254936CDE420D,Wright,0.778,Germany,Female,35,1,151.95819,3,1,1,1312.3837,1
2961,D50A603A9B9D142B,Thorpe,0.763,Germany,Male,31,7,143.9663,2,1,1,1402.6296,1
2962,D34B9BB0FEAA3895,Pinto,0.567,Spain,Male,40,8,28.64964,1,1,1,951.4062,0
2963,82BE9D21C99381DA,Azubuike,0.564,Germany,Male,41,9,103.52275,2,1,1,343.3821,0
2964,EAB3C1EEA2EEE1E1,Dodd,0.509,France,Male,26,10,0,2,1,1,61.7783,0
2965,D19654C88DDB0430,Abbott,0.689,France,Male,47,1,93.87195,3,1,0,1568.7842,1
2966,D962EFCA117CE178,Lin,0.669,Spain,Male,25,7,157.22861,2,1,0,1243.829,0
2967,61C423B47398F0D4,King,0.666,France,Female,27,1,85.22521,1,0,1,645.1144,0
2968,BD1D8DB315A57387,Bibi,0.815,Germany,Female,25,8,135.16167,1,1,1,1360.7105,0
2969,1F27DF6CD54AE41E,Gomes,0.697,France,Female,38,1,182.06585,1,1,0,495.035,0
2970,A1147B265E48181D,Sun,0.639,France,Female,37,4,116.12184,2,0,1,1818.5074,0
2971,4BAA4621FF67D5C6,McNess,0.683,Germany,Female,43,4,115.88804,1,1,1,1173.4919,1
2972,376338A57D0CADC4,Zetticci,0.681,France,Female,29,2,148.14384,1,1,1,520.2139,0
2973,0B7325441383260A,Lin,0.376,France,Female,46,6,0,1,1,0,1573.3369,1
2974,4DD58D7F09734915,Price,0.512,France,Male,51,6,144.95331,1,1,1,1650.3517,0
2975,DE1180325146E87C,Hughes,0.487,France,Female,34,2,96.0195,1,0,0,90.85,0
2976,56E441F9D6B8E683,MacDonald,0.604,Spain,Male,27,9,101.35278,1,0,0,302.523,0
2977,D690B68ED987E0B7,Lowe,0.679,France,Male,37,7,74.26003,1,1,0,1946.1798,0
2978,517173DD6E20EC2B,Crawford,0.681,Germany,Female,44,4,91.11576,2,0,0,242.0884,1
2979,9DE6318EF27EB0CE,Kelechi,0.617,Germany,Female,37,4,116.47143,2,1,0,1753.2474,1
2980,453E5FEDC6DA6071,Chukwukere,0.601,France,Male,41,1,123.97116,1,0,1,1728.1499,0
2981,A270F334017821EC,Zhou,0.595,Germany,Female,41,2,138.87881,1,0,1,1122.6967,0
2982,B87495495838490B,Freeman,0.543,Spain,Female,41,4,0,1,0,0,1949.0216,0
2983,9E644161A80630AC,Stewart,0.582,France,Female,40,9,0,3,1,1,609.5445,0
2984,3B3C9553B80B7709,Chung,0.665,Spain,Female,40,1,173.43255,1,0,1,1167.6679,0
2985,D2D1A362DB4FC49D,Collingridge de Tourcey,0.658,Spain,Female,31,2,36.56696,1,1,0,1036.4498,1
2986,821B3B6D2AFBFFDF,Hammonds,0.743,France,Male,36,4,0,2,1,1,1909.1102,0
2987,21D37549463FD755,Anayochukwu,0.815,Spain,Female,38,2,48.387,1,1,0,1847.9684,0
2988,727304FE897F2D96,Toscano,0.67,Germany,Male,31,1,142.63154,2,1,1,1758.9424,0
2989,2A5A17C842CF0AF9,Genovesi,0.623,Spain,Male,41,2,142.41213,1,1,0,287.7898,0
2990,1376C12334549558,Kwemto,0.573,France,Male,35,9,0,2,1,0,117.4389,0
2991,919D6B2FC94A76BD,Pollard,0.624,Germany,Female,27,7,104.84868,1,1,1,1673.8736,0
2992,81E4D50417CE9E7D,Chiawuotu,0.584,Germany,Female,62,9,137.72734,2,0,1,1211.029,0
2993,A3AAC27A2873C4EF,Butters,0.671,Spain,Male,50,8,0,1,0,1,25.6011,0
2994,A37FE67682E13B51,Wertheim,0.64,Spain,Female,32,6,118.87935,2,1,1,191.3171,0
2995,1C5EEF11BD0B2F01,Buda,0.679,Spain,Male,42,2,0,1,1,1,1682.9427,0
2996,2DB38BC79EC5453A,Chiekwugo,0.51,France,Male,63,8,0,2,1,1,1152.9186,0
2997,D74B7E0F2863346D,Fennescey,0.749,France,Male,42,2,56.72683,2,0,1,1855.4335,0
2998,52CB5A8DE009899F,L?,0.652,Spain,Female,38,6,123.08184,2,1,1,1886.5797,0
2999,18A3ADA3073F1A4F,Hay,0.593,Germany,Male,74,5,161.43436,2,1,1,655.3217,0
3000,B25C1D49B6D2206C,Pisani,0.85,France,Female,28,1,105.24534,1,0,1,747.8013,0
3001,1A391FCBB025E184,McDonald,0.478,France,Male,35,1,92.47405,1,1,0,1786.2607,0
3002,029F691D728A5511,Ch'ien,0.468,France,Male,46,7,91.44375,1,1,0,109.5818,0
3003,805D45AFA859B8CC,Hudson,0.71,France,Male,43,9,128.28445,1,1,0,329.9689,1
3004,4E7830B14896ADE9,Chukwuemeka,0.621,Spain,Female,43,8,0,1,0,0,1028.066,0
3005,4E41A5FB304C5197,Iroawuchi,0.491,Spain,Female,61,8,0,2,0,1,1398.6153,0
3006,133D514C98119C51,Utz,0.702,France,Male,45,0,80.79358,1,1,1,274.7481,0
3007,79AA18FE376F25D4,Estes,0.596,France,Male,39,9,0,1,1,0,489.6359,0
3008,831C32C003954033,Brooks,0.727,France,Male,61,0,128.21396,2,1,1,1887.2908,1
3009,EDB1617E238654D2,Fomin,0.528,France,Female,36,1,156.94841,1,1,1,1499.1228,1
3010,A141E0BF4837CB88,Wong,0.741,Germany,Male,38,4,128.01583,1,1,0,584.4043,0
3011,7F08A9C766721D10,Maggard,0.52,Spain,Female,42,6,0,2,1,1,344.1055,0
3012,309EE36328DD8411,Garcia,0.633,Germany,Male,30,2,109.78682,2,1,1,1397.1281,0
3013,BF2C9A875A0E8837,Maslov,0.765,France,Male,43,9,157.96049,2,0,0,1366.028,0
3014,6274FE9760DDD2B6,Ball,0.585,Spain,Male,45,0,0,2,0,0,1896.837,0
3015,E430A7524B743DC0,Madukwe,0.603,Spain,Male,57,6,105.00085,2,1,1,874.1224,1
3016,635E0CC350069491,Lombardi,0.611,Germany,Female,41,2,114.20684,1,1,0,1640.616,0
3017,76AB16D56B8C4A79,Angelo,0.769,France,Female,39,8,0,1,0,1,210.16,0
3018,3BAC88ABA6021F72,Cook,0.598,Germany,Female,46,7,131.76904,1,0,0,1849.8023,1
3019,9BFEAE032AAB3D20,P'eng,0.517,France,Male,41,2,0,2,0,1,759.3747,0
3020,012A90F699BB832C,Genovese,0.543,France,Male,35,5,137.48219,1,0,0,623.8935,0
3021,A382A136C2A3D55B,Johnstone,0.496,Germany,Female,55,4,125.29253,1,1,1,315.3296,1
3022,11147159880AF6DC,Andreyeva,0.681,Spain,Male,38,2,99.81144,2,1,0,235.315,0
3023,0EC0B665D0206494,Amadi,0.585,France,Female,32,8,144.70587,2,0,0,1714.8256,0
3024,19288D2ED40F6AB0,Hardiman,0.68,Spain,Female,30,3,0,1,1,0,1601.3158,0
3025,D6238053A2A597B5,Cleveland,0.724,Germany,Male,37,6,125.4894,1,1,0,1185.7053,0
3026,D6F0075F6333216E,Zito,0.621,Spain,Male,34,8,0,1,0,0,479.7265,0
3027,6958481C259189A3,Napolitani,0.69,France,Female,26,3,118.09787,1,1,0,612.5783,0
3028,E1653C592720F836,Frost,0.559,Spain,Female,40,5,139.12944,1,0,1,326.3554,0
3029,7F3C3A1DD919BCA9,Tai,0.713,France,Female,37,8,0,1,1,1,164.0341,0
3030,100978DDD6766552,Tai,0.664,France,Male,40,9,0,2,1,0,1947.673,0
3031,800487CB47D3BC69,Ibrahimova,0.744,Spain,Male,44,5,120.65468,1,1,0,822.9081,0
3032,ED4BCB65FBC9EAEC,Yang,0.597,France,Female,36,9,0,2,1,1,71.5609,0
3033,07D96294C8CAD379,Cole,0.529,France,Male,67,8,103.10156,2,1,1,1540.0202,1
3034,C18DE7968ED10666,Greco,0.641,Germany,Male,35,2,103.71156,1,0,1,1924.6421,1
3035,9EE128F99D868E91,Charlton,0.643,Spain,Female,20,0,133.31334,1,1,1,39.6569,0
3036,D6476AC1AC05E97B,Mackenzie,0.593,Spain,Male,26,9,76.2269,1,1,0,1675.6482,0
3037,BE08CBFAAD14F381,Tsai,0.755,France,Female,29,3,0,3,1,0,47.3394,0
3038,486419DD127DAC64,Ko,0.648,Spain,Female,43,7,81.15382,1,1,1,1445.3285,1
3039,24AB5B837A84C694,Miller,0.463,France,Male,35,2,101.25716,1,1,1,1181.1364,0
3040,8681825F671F6345,Kirk,0.653,Germany,Male,31,9,143.32197,1,1,0,836.7946,0
3041,45B1776A3D40BC9B,Genovese,0.697,France,Female,47,6,128.25266,1,1,1,1680.534,0
3042,68FC7DF88A5C6C82,Watson,0.711,France,Female,34,6,0,2,1,1,1753.1038,0
3043,B24A122DDAD8AC80,Jen,0.759,France,Female,46,2,0,1,1,1,1383.8011,0
3044,B4B95EC4E1F6DD2C,Yevseyev,0.832,France,Male,61,2,0,1,0,1,1278.0466,1
3045,D2F2EC5CC6C029F8,Liao,0.604,Germany,Female,42,10,166.03145,1,1,0,982.9314,0
3046,79958D232355BB8F,Burton,0.669,France,Male,39,3,119.45203,1,1,1,1715.7554,0
3047,9A9A9A890B7C5B4A,Rooke,0.594,Germany,Male,40,0,152.09244,2,1,1,835.0893,0
3048,BE14491133EADC1C,Udinese,0.591,Germany,Female,51,8,132.5083,1,1,1,1613.0468,1
3049,AE81153F45C93D1E,Johnstone,0.715,Spain,Female,35,4,40.16988,2,1,1,1998.5747,0
3050,689A4ABB5DDC1AC5,Zetticci,0.555,Spain,Female,26,9,0,2,0,1,1589.1803,0
3051,D302BB566BDA5226,Dubinina,0.706,Spain,Female,37,7,0,2,1,1,1108.993,0
3052,0DA65405F2609635,Bellucci,0.686,Germany,Female,38,2,93.56986,3,0,0,101.3734,1
3053,299C5D96A4389546,Douglas,0.606,Germany,Female,27,6,172.31033,1,0,1,1114.4892,0
3054,1E94072598D1496B,Hill,0.622,Spain,Female,23,8,0,2,1,1,1313.8939,0
3055,93910029B39C101D,Endrizzi,0.496,France,Male,32,4,127.84583,1,1,0,664.692,0
3056,CD2968B5A88058E0,DeRose,0.579,Spain,Female,31,9,0,2,1,0,1123.9598,0
3057,A03B5D847AA44CEF,Mancini,0.712,France,Female,29,8,140.17061,1,1,1,381.7004,0
3058,C203D70ED654A0CA,Mackenzie,0.584,Germany,Female,29,7,105.20401,1,0,1,1384.9003,0
3059,31627DE98CBBB6B7,Fraser,0.527,Spain,Male,33,9,132.16828,1,0,0,987.3415,0
3060,6F0B76DB0881B23E,Mishina,0.803,Spain,Female,45,7,0,2,1,1,1283.7804,0
3061,C98771CF76C9A2CA,Udobata,0.503,Germany,Male,30,10,136.62255,2,0,0,473.1024,0
3062,6E70BE9771B911D5,Scott,0.571,France,Male,38,1,121.40504,1,1,1,1548.4422,0
3063,6662F1465A832973,Bruno,0.773,Spain,Female,33,10,0,1,1,1,988.2009,0
3064,D087295EA276B981,Clarke,0.585,Spain,Female,56,1,128.4728,1,1,0,1864.7691,1
3065,3469A93A56EB5197,Pitts,0.742,Germany,Female,36,2,129.74854,2,0,0,472.7161,1
3066,348218FE7432798A,Greece,0.556,Germany,Female,31,1,128.66381,2,1,0,1250.8329,0
3067,7990B7DE725653CD,Lucchesi,0.512,France,Female,30,6,0,2,1,0,888.2731,0
3068,27AD102C50B7A180,Chidi,0.662,Spain,Male,37,4,155.1873,1,1,0,489.308,0
3069,1D79157CCF4A22B9,Palermo,0.756,Germany,Male,27,1,131.899,1,1,0,933.0229,0
3070,C62D900FE391AAE5,Poole,0.671,Germany,Male,45,6,99.56422,1,1,1,1088.7245,1
3071,5EAD6787FBE8EB53,Burke,0.655,France,Male,37,5,93.147,2,1,0,662.1413,0
3072,30253396B6AFDB31,Gallo,0.532,France,Male,42,1,159.02471,1,1,0,1009.8293,1
3073,E78A6AE951397A3F,McIntyre,0.702,Spain,Male,32,8,71.66774,1,1,1,1260.8218,0
3074,2A990A9ED87FFA9D,Chigolum,0.631,Germany,Female,33,4,123.2467,1,0,0,1126.8757,0
3075,88419B72320F5D78,Barwell,0.542,France,Female,43,8,145.61837,1,0,1,103.5074,0
3076,5C6C1102052F8B28,Wade,0.746,France,Male,24,3,137.49235,2,0,1,1701.4209,0
3077,6CA43A900F4DAD10,Lysaght,0.755,France,Male,34,3,0,2,1,1,1588.1603,0
3078,8C5C456A086DD3C3,Marino,0.649,Spain,Female,49,2,0,1,1,0,848.6385,1
3079,85009606FCCAEDDE,McDonald,0.529,France,Male,32,9,147.49389,1,1,0,336.5635,0
3080,F4153039DD335823,Duffy,0.726,France,Female,44,2,0,2,1,1,267.3386,0
3081,732C9D89D29DEF07,Palermo,0.693,Spain,Female,46,3,151.70933,1,1,0,1807.3624,0
3082,63ADC41444BB4FDC,Chung,0.808,Spain,Male,25,7,0,2,0,1,231.8037,0
3083,06AE5104A105541C,Onyekaozulu,0.688,Germany,Male,41,2,112.87119,2,0,1,655.2074,0
3084,9F98AF28DC2335CD,Coates,0.605,Spain,Male,47,7,142.64354,1,1,0,1893.1027,0
3085,179B58CD2A03FB26,Chinomso,0.68,France,Male,31,9,0,2,1,0,361.4553,0
3086,66E67EDE2B71B93A,Pan,0.655,Germany,Female,30,1,83.17398,2,1,1,1842.596,0
3087,D49EF72FBB2E5613,Davidson,0.6,France,Female,28,6,0,2,0,1,521.9323,0
3088,B68881E6E6613AB8,Booth,0.601,Germany,Male,48,9,163.63076,1,0,1,418.1649,1
3089,C850FAC8011BDF4B,Uwaezuoke,0.748,France,Male,34,5,84.00947,1,1,1,1370.011,0
3090,2F692A075C88B734,Nkemakolam,0.584,France,Male,35,6,161.61394,2,1,1,1482.3816,0
3091,B58791B92CC6D9FB,Ginn,0.661,Spain,Female,28,7,95.35749,1,0,0,1022.9715,0
3092,8CD8930D3AE848E5,Milne,0.742,Germany,Male,33,1,137.93795,1,1,1,513.871,0
3093,5469CC4BA0B3B281,Grover,0.727,France,Female,26,9,121.50828,1,1,1,1467.8544,0
3094,37E67059F49D51D7,Burgin,0.716,France,Female,52,7,65.97161,2,1,0,146.08,1
3095,5F13A6A28A0E021D,Wright,0.75,Spain,Female,36,8,112.94007,1,0,1,98.5581,0
3096,29999E47A9D4F986,Heydon,0.621,Germany,Male,47,7,107.36329,1,1,1,667.9928,0
3097,4994E819C41BF2C7,Ramos,0.66,France,Male,50,1,0,3,1,1,1918.4915,1
3098,FA1C1FEBB95FDC58,Tychonoff,0.596,France,Male,37,2,0,1,0,1,1211.7586,0
3099,9E9720ED28EDF7E3,Boyle,0.571,Spain,Female,31,3,0,2,1,1,1946.6792,0
3100,581B47C2E8CD6163,Blackburn,0.581,France,Male,54,4,89.29981,1,0,0,55.5847,1
3101,22860B4118588C64,Black,0.671,France,Female,31,7,41.29903,1,0,1,1026.8132,0
3102,7889225C969578BF,Kenenna,0.85,France,Male,36,3,0,2,1,0,1950.3307,0
3103,837D2312A2F345C3,Nott,0.581,France,Male,41,8,0,2,0,0,297.3714,0
3104,212100DA76C81A4C,Graham,0.616,France,Female,37,6,0,2,1,0,862.4218,0
3105,B7A764900D8D01DA,McKenzie,0.481,France,Female,28,10,0,2,1,0,1452.1596,0
3106,EFEB20B13CD6E8BE,Khan,0.439,France,Male,36,2,165.53628,2,1,1,1239.5683,0
3107,ABF5D7CBC51940D8,Booth,0.757,Spain,Male,44,5,140.85616,2,1,0,1587.351,0
3108,6E09B9EE103B5675,Yost,0.48,Germany,Male,44,10,129.60857,1,1,0,54.727,1
3109,AF59B0311A343F73,Clements,0.669,France,Male,37,1,125.52955,1,1,1,1622.6093,0
3110,EF072C28E6FAA1BB,Parry,0.616,Germany,Male,39,2,121.70432,2,1,0,555.563,0
3111,E049E0D1F64A173D,Hay,0.512,France,Male,24,6,0,2,1,0,376.5431,0
3112,C1849697D2D13DAC,Davide,0.784,France,Male,31,7,0,2,1,1,1432.0441,0
3113,E0A7198D04424F94,Hao,0.756,France,Male,40,1,94.77311,1,1,0,1142.7963,0
3114,E810BA59CFA0D04C,Osonduagwuike,0.654,France,Female,37,5,0,1,0,1,714.9228,0
3115,D9752978CA06497F,Robinson,0.632,France,Female,28,5,118.89081,1,0,1,1451.5797,0
3116,65DFD08FD5EECBDA,K?,0.706,France,Male,34,8,0,2,1,1,374.7997,0
3117,30CFB1873985AF79,Chigbogu,0.555,Spain,Male,27,5,0,2,0,0,963.9851,0
3118,788053933F86A588,Obialo,0.478,France,Female,50,2,0,1,0,1,933.3264,1
3119,392B420FA60A8F9F,Hsia,0.85,Germany,Male,29,1,154.64041,1,1,1,1640.3951,0
3120,A41AAF9949CC2469,Davey,0.768,Spain,Female,42,3,0,1,0,0,1612.4299,1
3121,1CB76DA9732D80A8,Bulgakov,0.678,France,Female,48,2,0,2,1,1,323.0188,0
3122,EAAC4BB0E02B5B27,Celis,0.594,Spain,Female,24,0,97.37854,1,1,1,714.0517,0
3123,6121D11F6513B413,Worsnop,0.788,France,Male,32,4,112.07958,1,0,0,893.6859,0
3124,FCA9A5289DE92AEB,Manfrin,0.548,Spain,Male,38,0,178.05654,2,1,0,384.3473,0
3125,35966C9777737784,Hughes,0.635,Spain,Female,48,2,0,2,1,1,1365.5125,0
3126,25BD515A545B4813,Mitchell,0.69,France,Female,42,5,0,2,0,1,1205.1208,0
3127,63B4F1A41E1E9AD5,McIntyre,0.57,France,Female,36,3,0,2,1,0,921.1875,0
3128,E51BDEA4EFA7D40D,Obialo,0.548,Germany,Female,36,2,108.91384,2,1,1,1404.6001,0
3129,D4C5B2EB4DA1217C,Thao,0.511,France,Female,33,3,0,2,1,0,1324.3671,0
3130,6442F78517A03902,Shephard,0.652,Spain,Female,38,1,103.89531,1,0,1,1596.4944,0
3131,46FF964C48A54C22,Pagan,0.713,France,Female,32,1,117.09402,1,0,0,1495.5883,1
3132,4133ED0107E5209F,Flannagan,0.675,Spain,Male,31,2,90.82627,2,1,0,602.7087,0
3133,B213E679E199BFE7,Milano,0.73,Germany,Male,45,6,152.88097,1,0,0,1624.7811,0
3134,103BEE9B39699A73,Howell,0.678,Spain,Male,28,5,138.66818,1,1,1,541.4401,0
3135,7D28F6D63383A3A7,Rounsevell,0.732,Germany,Female,48,4,102.96262,1,1,0,1208.5285,1
3136,A3E60E3DB80575A2,Pugh,0.537,Germany,Male,66,8,103.29125,2,1,1,1306.6479,0
3137,7288D9DF0FA4EE4A,Dubinina,0.645,France,Female,36,8,0,2,1,1,120.9661,1
3138,9F88C11DC1366E1A,Tien,0.85,France,Female,34,2,0,2,0,0,519.1904,0
3139,69318CEBF6E5A9D6,Lucas,0.723,Spain,Male,38,6,0,2,1,1,944.156,0
3140,D7001A7DB05502D8,Frederick,0.652,Spain,Female,33,3,124.83251,1,1,0,1958.7706,0
3141,11464601BC3BC4B0,Hs?,0.542,Spain,Male,35,2,174.89453,1,1,1,223.1455,0
3142,242E165F8EE3F89B,Nkemakolam,0.673,France,Male,30,1,64.09775,1,1,1,777.8335,0
3143,B46248E8E100EFAD,Skinner,0.614,France,Female,35,1,0,2,1,1,33.4262,0
3144,71F076BF8A218707,Palermo,0.723,France,Female,40,7,142.85695,2,0,0,380.1974,0
3145,2C3EA063534005EF,Capon,0.758,France,Female,32,2,84.3789,1,1,1,753.9643,0
3146,4E5B5D7FAC2CFC71,Jamieson,0.693,France,Male,37,1,0,2,1,1,828.6755,0
3147,3277F0795DAD6263,Hunter,0.748,Spain,Male,36,4,141.57355,1,1,0,821.5814,0
3148,D60844EBD45DF13E,Yeh,0.51,France,Male,44,6,0,2,1,1,1755.1831,0
3149,D28866186198B9AE,Lane,0.666,Germany,Male,30,3,110.15327,1,0,1,748.4946,0
3150,F75B1C20CF9F35AE,Meldrum,0.665,Spain,Male,29,1,182.78174,2,1,1,637.329,0
3151,313890A43AA0CA05,Schroeder,0.541,France,Male,29,7,127.50457,1,0,0,861.7392,0
3152,599D8C9CC8346F06,Hanson,0.708,Germany,Male,42,9,176.70236,2,1,1,1048.0474,0
3153,BF372A9F18526626,Sergeyeva,0.637,Germany,Female,39,3,109.69841,1,1,1,883.9129,1
3154,229AB37A477939F5,Li Fonti,0.5,France,Female,34,4,0,2,1,0,128.3396,0
3155,18CDC26FBBF55780,P'eng,0.685,France,Male,40,2,168.00134,2,1,1,1674.0029,0
3156,C65DE655B65E6984,Keating,0.502,France,Male,37,10,0,1,1,1,766.4268,0
3157,2CE4ECC60E0BB5A6,Welch,0.85,Germany,Male,38,3,54.90101,1,1,1,1400.7555,0
3158,7A3DB297FD2F44E9,Mills,0.703,France,Male,50,8,160.13959,2,1,1,793.141,0
3159,618CF0AD98D39C94,Nwoye,0.7,France,Male,26,4,119.00957,1,1,0,1419.2643,0
3160,62F8EE839A92DA30,McMillan,0.77,France,Male,31,3,155.04756,2,1,1,1860.6434,0
3161,2C7C1C21D3FF3C2A,Jackson,0.717,France,Female,59,4,0,2,1,1,1705.2863,0
3162,5D45CE597E7B0A9C,Udinese,0.711,France,Male,28,8,0,2,1,1,642.8639,0
3163,59F4152F919136F3,Law,0.628,France,Male,25,7,0,2,1,1,1959.7775,0
3164,D90C92862BE5C679,Whitworth,0.718,Germany,Male,28,4,65.6433,1,1,0,287.6099,0
3165,22BEFEEF692E19F5,Milani,0.559,Spain,Female,27,1,0,1,0,1,10.5033,0
3166,47F2F6AB9A44831E,Singh,0.775,France,Female,30,5,0,1,1,0,1938.806,1
3167,8FB7BA84C63B6362,Sung,0.614,France,Male,46,4,0,1,1,0,743.7957,1
3168,10F226FB91466951,Udobata,0.611,France,Female,30,9,88.59414,1,1,0,1963.3245,0
3169,7EA952469AB075D5,Ferri,0.838,Spain,Female,40,6,61.67119,1,0,1,1506.5935,1
3170,29B0DFEDB76B51BC,Obiuto,0.691,Germany,Male,30,7,116.92789,1,1,0,211.9839,0
3171,EFCFECC378787DE6,Nicholls,0.575,Spain,Male,53,1,84.90333,2,0,1,260.158,0
3172,2F741AD52289CB5C,Ibragimova,0.705,France,Male,30,1,0,1,1,1,1813.0032,0
3173,624D5161AF42B9C2,Lin,0.602,France,Male,34,5,0,2,1,1,774.1445,0
3174,909750443D3D5687,Martin,0.835,France,Male,23,9,0,1,1,0,197.9373,1
3175,95B8FCFBDFCE9E07,Siciliano,0.754,France,Male,61,5,146.62235,1,1,1,418.1522,1
3176,01E56E79705B5C17,Chao,0.727,Spain,Female,49,7,96.29678,1,1,0,1904.5787,1
3177,14FDBB7411B8998B,Zito,0.611,Germany,Female,43,9,127.21631,2,0,1,179.1325,0
3178,147C1B08B0478300,Gorbunov,0.613,France,Female,29,6,185.70928,2,1,1,772.4219,0
3179,1AF80A7507CD04E4,Ho,0.655,France,Female,38,6,0,1,1,1,1886.3928,0
3180,A1A8ED26C34D30E9,Howe,0.774,Spain,Female,43,1,110.64654,1,0,0,1088.0428,0
3181,8A9ACA460CF9C06D,Ross,0.632,France,Male,60,2,0,2,0,1,20.8532,0
3182,86CFC27A22A41317,Bergamaschi,0.7,Spain,Male,28,8,159.90038,1,0,0,226.9856,0
3183,3DCAFCF91E4F5A50,Beluchi,0.746,France,Male,47,8,142.38203,1,1,1,620.8662,0
3184,C315F368597B3659,Tseng,0.692,Germany,Male,53,7,150.92699,2,0,0,1198.1719,0
3185,C78106E833D56CC7,Swain,0.623,France,Male,23,1,106.0122,2,0,1,1914.1594,0
3186,6A300F83E135B588,Lavrov,0.729,Spain,Female,42,7,0,2,1,0,582.682,1
3187,08E521FAC5BB04E6,Lawrence,0.723,Germany,Female,49,0,153.85552,1,1,1,1808.6226,1
3188,B97623B66A8008FF,Mazzanti,0.667,Spain,Male,77,2,0,1,1,1,347.0292,0
3189,B29B34D1B377FA53,Romani,0.481,France,Male,44,9,175.30306,1,1,0,655.0053,1
3190,78E0A784EFFE7A63,Duncan,0.588,Spain,Female,22,9,67.17819,1,1,1,1635.3475,1
3191,CD7B3FBB7B229882,Bianchi,0.66,Spain,Female,61,5,155.93111,1,1,1,1583.3839,0
3192,8B7EC2F4D30ED715,Ferri,0.53,France,Female,45,1,0,1,0,1,1906.6389,1
3193,2B12A285820AEA69,Boyle,0.594,France,Male,35,2,133.85327,1,1,1,653.6166,0
3194,0EFB994728CA6E35,Norris,0.583,Spain,Female,22,2,0,2,0,1,59.8536,0
3195,3795FA7FA93CE3B8,Chapman,0.649,Spain,Female,38,8,0,1,1,0,1037.6053,0
3196,38E5FB071ECD7802,Chukwuebuka,0.85,France,Male,39,6,96.86313,1,1,1,1216.8119,0
3197,382D54ECD9439991,Dennis,0.712,Germany,Male,37,7,93.97896,2,1,0,606.5177,0
3198,A55F39336F30DE88,Pai,0.685,Spain,Male,31,7,122.44931,2,1,1,1807.6955,0
3199,1BA20BA481D285B5,T'ien,0.511,Spain,Female,66,4,0,1,1,0,16.4311,1
3200,24BFD0FA3241E757,Sal,0.576,France,Male,41,1,0,1,1,1,1882.746,0
3201,A5A6036CB5DA983F,Ukaegbulam,0.586,France,Female,46,0,0,3,0,1,1315.5382,1
3202,311B51644D992A49,Trevisani,0.521,Germany,Male,41,8,120.58654,1,0,1,204.9115,0
3203,3BF963E6AA0D6966,Higgins,0.705,Germany,Female,48,1,156.84813,2,1,1,994.7595,1
3204,B54CA1DDFC45E90F,Macleod,0.677,Germany,Male,34,3,126.72941,1,1,1,261.0639,1
3205,4C1601DE2E9187C0,Crawford,0.67,France,Female,45,5,47.88492,1,1,1,543.4024,0
3206,1839A1BF1CAA01AD,Shelton,0.85,France,Male,66,4,0,2,0,1,643.508,0
